"Column_1","Column_2","ARI_Score"
"LABEL_V0-1","LABEL_V0-2",0.40641050318584515
"LABEL_V0-1","LABEL_V0-3",0.33688831550991044
"LABEL_V0-1","LABEL_V0-4",0.3314388379619544
"LABEL_V0-1","LABEL_V0-5",0.3468014671941657
"LABEL_V0-1","LABEL_V1",0.0117783891978776
"LABEL_V0-1","LABEL_V2",0.0638297419828681
"LABEL_V0-1","LABEL_V3",0.011307836122965468
"LABEL_V0-1","LABEL_V4",0.011110777303104426
"LABEL_V0-1","LABEL_V6",0.009629548760188874
"LABEL_V0-1","LABEL_V8",0.007966786240202603
"LABEL_V0-1","LABEL_V9",0.007534727552724545
"LABEL_V0-2","LABEL_V0-3",0.531994847522612
"LABEL_V0-2","LABEL_V0-4",0.30151372173972874
"LABEL_V0-2","LABEL_V0-5",0.7104820914805771
"LABEL_V0-2","LABEL_V1",0.02270278818797175
"LABEL_V0-2","LABEL_V2",0.03740955254662123
"LABEL_V0-2","LABEL_V3",0.020821700282470157
"LABEL_V0-2","LABEL_V4",0.016518583678739217
"LABEL_V0-2","LABEL_V6",0.020674870791624115
"LABEL_V0-2","LABEL_V8",0.018410559265482546
"LABEL_V0-2","LABEL_V9",0.01974348093386476
"LABEL_V0-3","LABEL_V0-4",0.4192344222597302
"LABEL_V0-3","LABEL_V0-5",0.5374977687663961
"LABEL_V0-3","LABEL_V1",0.015738404547958895
"LABEL_V0-3","LABEL_V2",0.024828660046858495
"LABEL_V0-3","LABEL_V3",0.004094116533582377
"LABEL_V0-3","LABEL_V4",0.006978843953212138
"LABEL_V0-3","LABEL_V6",0.010651143790553751
"LABEL_V0-3","LABEL_V8",0.00861066356805724
"LABEL_V0-3","LABEL_V9",0.007951333520217678
"LABEL_V0-4","LABEL_V0-5",0.300887168617293
"LABEL_V0-4","LABEL_V1",0.01613373390027899
"LABEL_V0-4","LABEL_V2",0.03388239698079315
"LABEL_V0-4","LABEL_V3",0.013436024880823738
"LABEL_V0-4","LABEL_V4",0.014184461247891933
"LABEL_V0-4","LABEL_V6",0.013472257419103986
"LABEL_V0-4","LABEL_V8",0.012508815655709379
"LABEL_V0-4","LABEL_V9",0.013093909237237559
"LABEL_V0-5","LABEL_V1",0.011451612792658683
"LABEL_V0-5","LABEL_V2",0.023884908684451076
"LABEL_V0-5","LABEL_V3",0.01105108358682017
"LABEL_V0-5","LABEL_V4",0.007684816231606453
"LABEL_V0-5","LABEL_V6",0.012249964432656225
"LABEL_V0-5","LABEL_V8",0.00987734861625709
"LABEL_V0-5","LABEL_V9",0.01142420451294316
"LABEL_V1","LABEL_V2",0.2998158669862662
"LABEL_V1","LABEL_V3",0.4261675985678356
"LABEL_V1","LABEL_V4",0.4328470150125883
"LABEL_V1","LABEL_V6",0.4679454030695278
"LABEL_V1","LABEL_V8",0.41411105859129227
"LABEL_V1","LABEL_V9",0.4066836508550428
"LABEL_V2","LABEL_V3",0.5003106242479243
"LABEL_V2","LABEL_V4",0.3647331190327024
"LABEL_V2","LABEL_V6",0.3178076004427057
"LABEL_V2","LABEL_V8",0.31853587128591554
"LABEL_V2","LABEL_V9",0.3130689560237194
"LABEL_V3","LABEL_V4",0.40664032656816507
"LABEL_V3","LABEL_V6",0.34899146200241954
"LABEL_V3","LABEL_V8",0.5386389563993784
"LABEL_V3","LABEL_V9",0.5614126146176337
"LABEL_V4","LABEL_V6",0.4591617113591816
"LABEL_V4","LABEL_V8",0.597997863986457
"LABEL_V4","LABEL_V9",0.5592800256366725
"LABEL_V6","LABEL_V8",0.5299497695229629
"LABEL_V6","LABEL_V9",0.5252978786797063
"LABEL_V8","LABEL_V9",0.8821724366926936
