"Column_1","Column_2","ARI_Score"
"COSINUS_UMAP_AHC_4","COSINUS_UMAP_AHC_5",0.783383690891478
"COSINUS_UMAP_AHC_4","COSINUS_UMAP_KMEDOIDS_4",0.8964851881838052
"COSINUS_UMAP_AHC_4","COSINUS_UMAP_KMEDOIDS_5",0.7007094057595394
"COSINUS_UMAP_AHC_4","COSINUS_UMAP_KMEANS_4",0.9073402039831537
"COSINUS_UMAP_AHC_4","COSINUS_UMAP_KMEANS_5",0.717616822133552
"COSINUS_UMAP_AHC_5","COSINUS_UMAP_AHC_6",0.9091618568822147
"COSINUS_UMAP_AHC_5","COSINUS_UMAP_KMEDOIDS_4",0.7182173073244775
"COSINUS_UMAP_AHC_5","COSINUS_UMAP_KMEDOIDS_5",0.88040151062698
"COSINUS_UMAP_AHC_5","COSINUS_UMAP_KMEDOIDS_6",0.8521160874196955
"COSINUS_UMAP_AHC_5","COSINUS_UMAP_KMEANS_4",0.7303028508243128
"COSINUS_UMAP_AHC_5","COSINUS_UMAP_KMEANS_5",0.8945587915356784
"COSINUS_UMAP_AHC_5","COSINUS_UMAP_KMEANS_6",0.8235510342306043
"COSINUS_UMAP_AHC_6","COSINUS_UMAP_KMEDOIDS_5",0.8213514081683876
"COSINUS_UMAP_AHC_6","COSINUS_UMAP_KMEDOIDS_6",0.788908804444084
"COSINUS_UMAP_AHC_6","COSINUS_UMAP_KMEANS_5",0.819764260783028
"COSINUS_UMAP_AHC_6","COSINUS_UMAP_KMEANS_6",0.9089124867495415
"COSINUS_UMAP_KMEDOIDS_4","COSINUS_UMAP_KMEDOIDS_5",0.7983924077665288
"COSINUS_UMAP_KMEDOIDS_4","COSINUS_UMAP_KMEDOIDS_6",0.7409256616231323
"COSINUS_UMAP_KMEDOIDS_4","COSINUS_UMAP_KMEANS_4",0.9882393809445967
"COSINUS_UMAP_KMEDOIDS_4","COSINUS_UMAP_KMEANS_5",0.7781621010242307
"COSINUS_UMAP_KMEDOIDS_4","COSINUS_UMAP_KMEANS_6",0.7037922684083984
"COSINUS_UMAP_KMEDOIDS_5","COSINUS_UMAP_KMEDOIDS_6",0.936253539018934
"COSINUS_UMAP_KMEDOIDS_5","COSINUS_UMAP_KMEANS_4",0.7857016160869573
"COSINUS_UMAP_KMEDOIDS_5","COSINUS_UMAP_KMEANS_5",0.9585018761047837
"COSINUS_UMAP_KMEDOIDS_5","COSINUS_UMAP_KMEANS_6",0.879354515432243
"COSINUS_UMAP_KMEDOIDS_6","COSINUS_UMAP_KMEANS_4",0.728019193690958
"COSINUS_UMAP_KMEDOIDS_6","COSINUS_UMAP_KMEANS_5",0.8935067201462448
"COSINUS_UMAP_KMEDOIDS_6","COSINUS_UMAP_KMEANS_6",0.8077881238220298
"COSINUS_UMAP_KMEANS_4","COSINUS_UMAP_KMEANS_5",0.7909424381166222
"COSINUS_UMAP_KMEANS_4","COSINUS_UMAP_KMEANS_6",0.70695074769911
"COSINUS_UMAP_KMEANS_5","COSINUS_UMAP_KMEANS_6",0.9055276905753096
