"Column_1","Column_2","ARI_Score"
"WSD_AHC_2","WSD_AHC_3",0.87606484400244
"WSD_AHC_2","WSD_SPEC_2",0.9102799953502018
"WSD_AHC_3","WSD_SPEC_2",0.8013445208889194
"WSD_UMAP_AHC_2","WSD_KMD_2",0.7441072290761089
"WSD_UMAP_AHC_2","WSD_UMAP_KMD_2",0.8029156740996849
"WSD_UMAP_AHC_2","WSD_UMAP_KME_2",0.8226164336414995
"WSD_UMAP_AHC_2","WSD_UMAP_SPEC_2",0.8627491937723745
"WSD_KMD_2","WSD_UMAP_SPEC_2",0.7353461269226388
"WSD_UMAP_KMD_2","WSD_UMAP_KME_2",0.9782540363923459
"WSD_UMAP_KMD_2","WSD_UMAP_SPEC_2",0.9354694997999866
"WSD_UMAP_KME_2","WSD_UMAP_SPEC_2",0.9567376630435335
