"NB_FEATURES","METHOD","FEATURES","CORRELATION_METRIC","SVM_NORMALIZATION","MEASURE","UMAP","CLUSTERING","NB_PATIENTS_PER_CLUSTER","N_CLUSTERS","SILHOUETTE_AVG","SILHOUETTE_STD","CH","HS_AVG","HS_STD","PATIENT_DISTRIBUTION","MATCHING_PERCENTAGE","LOGRANK-PVAL_MAX","LOGRANK-STAT_MIN","WILCOXON-PVAL_MAX","WILCOXON-STAT_MIN"
"18","CF2_WSD_SPEC_2","MANUAL+TSFRESH","SPEARMAN","None","SNORKEL_SVM_LINEAR","NO","SPEC","264, 105",2,0.4698647394308083,0.178000325273974,-1,0.07837067322270441,0.012153982413842303,0.8615804562891913,74.25768822905621,0.00000000000000000000000000002915,126.10607832438411,0.000000000000000000000000000003379,130.3829696030458
"18","CF2_RF_UMAP_SPEC_2","MANUAL+TSFRESH","SPEARMAN","None","SNORKEL_SVM_LINEAR","YES","SPEC","127, 242",2,0.6023018956184387,0.1889106184244156,846.4109392578865,0.9108308259733846,0.0167422260546891,0.928756521939754,73.97490279250619,0.00000000000000000000000004101,111.726816096329,0.0000000000000000000000000007748,119.59769725654321
"18","CF2_RF_SPEC_2","MANUAL+TSFRESH","SPEARMAN","None","SNORKEL_SVM_LINEAR","NO","SPEC","238, 131",2,0.47832600316078594,0.1621676513024355,-1,0.07535906281075938,0.01163024527485391,0.9384660551967199,74.43148344526924,0.00000000000000000000000351,102.90870900115014,0.00000000000000000000000001014,114.49672766691315
"18","CF2_RF_AHC_2","MANUAL+TSFRESH","SPEARMAN","None","SNORKEL_SVM_LINEAR","NO","AHC","34, 335",2,0.48052050639726124,0.26365071902155807,-1,0.07408638723177523,0.011313540254630872,0.44357584835543207,65.8772239896312,0.00000000000000000000003056,98.62172796277325,0.0000000000000000000000002707,107.98607553637326
"18","CF2_WSD_KMD_2","MANUAL+TSFRESH","SPEARMAN","None","SNORKEL_SVM_LINEAR","NO","KMD","189, 180",2,0.409560187659115,0.21507815008721368,-1,0.07674391009312088,0.013104470701039223,0.9995708393473224,71.79215270413573,0.00000000000000000000003733,98.22566292259334,0.000000000000000000000000541,106.6137477111783
"18","CF2_WSD_UMAP_AHC_2","MANUAL+TSFRESH","SPEARMAN","None","SNORKEL_SVM_LINEAR","YES","AHC","238, 131",2,0.546413779258728,0.17451117932796478,637.4832778714463,0.8848629423551657,0.02274645757123171,0.9384660551967199,68.4664781430423,0.0000000000000000000002397,94.54427944181863,0.000000000000000000000002021,104.00226071638215
"18","CF2_WSD_UMAP_KMD_2","MANUAL+TSFRESH","SPEARMAN","None","SNORKEL_SVM_LINEAR","YES","KMD","229, 140",2,0.5429819822311401,0.16535691916942596,640.2098115646056,0.8843045416779435,0.020488055658491305,0.9576198520048528,69.22646400377047,0.0000000000000000000008516,92.0348187589915,0.000000000000000000000004217,102.54489743849615
"18","CF2_WSD_UMAP_KME_2","MANUAL+TSFRESH","SPEARMAN","None","SNORKEL_SVM_LINEAR","YES","KME","230, 139",2,0.543424665927887,0.16627351939678192,640.3379306525524,0.8830656807375141,0.020792664803257564,0.9556734265867544,69.14693059974077,0.000000000000000000001124,91.48601870480574,0.000000000000000000000006224,101.77381035645611
"18","CF2_WSD_UMAP_SPEC_2","MANUAL+TSFRESH","SPEARMAN","None","SNORKEL_SVM_LINEAR","YES","SPEC","138, 231",2,0.5436800122261047,0.16755686700344086,639.8020079578833,0.8856465043513837,0.021680270878463796,0.9536818743463131,69.0673971957111,0.000000000000000000001163,91.41791627839164,0.00000000000000000000001018,100.7991883230384
"18","CF2_RF_KMD_2","MANUAL+TSFRESH","SPEARMAN","None","SNORKEL_SVM_LINEAR","NO","KMD","188, 181",2,0.4437899058506186,0.19849244381419037,-1,0.0747490786042401,0.012431470908270317,0.9997403944683745,72.08377518557795,0.000000000000000009448,73.62455230064141,0.000000000000000000002567,89.851913814954
