"NB_FEATURES","METHOD","FEATURES","CORRELATION_METRIC","SVM_NORMALIZATION","MEASURE","UMAP","CLUSTERING","NB_PATIENTS_PER_CLUSTER","N_CLUSTERS","SILHOUETTE_AVG","SILHOUETTE_STD","CH","HS_AVG","HS_STD","PATIENT_DISTRIBUTION","MATCHING_PERCENTAGE","LOGRANK-PVAL_MAX","LOGRANK-STAT_MIN","WILCOXON-PVAL_MAX","WILCOXON-STAT_MIN"
"12","CF4_WSD_UMAP_SPEC_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","YES","SPEC","172, 197",2,0.4831700921058655,0.23693257570266724,479.5034659416364,0.9344902046734062,0.010818485078148945,0.9966863658390763,71.85990338164251,0.00000000004936,43.20223185020317,0.0000000000000006366,65.32033743196152
"12","CF4_WSD_SPEC_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","NO","SPEC","143, 226",2,0.40892971769712716,0.16184534817053084,-1,0.056419751104989854,0.009852207411997039,0.9631896167239676,76.34912218687404,0.0000000003257,39.51404460950357,0.000000000000007128,60.56259135371339
"12","CF4_RF_UMAP_AHC_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","YES","AHC","206, 163",2,0.49467578530311584,0.2712126076221466,380.49987971952936,0.9524922150212489,0.006632477195655885,0.9901821612381505,74.5286909390833,0.0000000005537,38.47809163262401,0.000000000000001812,63.25961266275582
"12","CF4_WSD_KMD_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","NO","KMD","177, 192",2,0.3927147348329461,0.18699470313822547,-1,0.05647051380996777,0.010119316725735822,0.9988076767835599,73.8953693884765,0.000000005735,33.92250884735848,0.00000000000001297,59.38501482097621
"12","CF4_RF_SPEC_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","NO","SPEC","203, 166",2,0.3979856877095906,0.1713690859790163,-1,0.055977794412213705,0.009990703238380645,0.9927351719352464,74.37846117591612,0.000000007676,33.35550447501928,0.00000000000002082,58.45259727614117
"12","CF4_WSD_AHC_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","NO","AHC","70, 299",2,0.4305923594028406,0.17827468179235428,-1,0.05745593423811975,0.009195246054213072,0.7008474348642415,75.82479085660422,0.00000001694,31.81683648296861,0.0000000000855,42.12767569457659
"12","CF4_WSD_UMAP_KMD_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","YES","KMD","182, 187",2,0.5243306159973145,0.17959530651569366,557.3792064524955,0.9321765869097111,0.012043334059759148,0.9998675520897977,72.64934605867798,0.00000006041,29.35034377688577,0.0000000000005433,52.0420279451866
"12","CF4_RF_UMAP_KME_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","YES","KME","194, 175",2,0.529305636882782,0.21555402874946594,387.7520158994604,0.9515373832851044,0.008198509978218282,0.9980866647190403,71.7685872510899,0.0000001509,27.577438546772026,0.0000000000004418,52.447813660945066
"12","CF4_MAN_UMAP_SPEC_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","YES","SPEC","283, 86",2,0.3803781270980835,0.37764444947242737,215.74988778877466,0.8885497051568859,0.018493460561660548,0.783311554499954,56.52468481206551,0.0000001854,27.179770806721784,0.00000000004001,43.61343639135838
"12","CF4_WSD_UMAP_KME_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","YES","KME","178, 191",2,0.5265481472015381,0.17314213514328003,560.0928636801337,0.9337602411711289,0.01059227058356164,0.9991044942261229,72.27229880994463,0.0000002031,27.003188519030246,0.000000000002514,49.034896515430646
"12","CF4_RF_KMD_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","NO","KMD","175, 194",2,0.3914572373218388,0.19424496456799348,-1,0.05572931652963329,0.009237416453780052,0.9980866647190403,71.74502179804406,0.000000226,26.796831115903316,0.0000000000008129,51.250627224541006
"12","CF4_RF_AHC_2","TSFRESH","PEARSON","MIN_MAX","SNORKEL_SVM_LINEAR","NO","AHC","68, 301",2,0.40539467337167884,0.18657972548630022,-1,0.0559132317099592,0.009026465384660055,0.6893550659257257,75.18557794273595,0.0000003567,25.915319245866957,0.000000002263,35.73329991333183
