"NB_FEATURES","METHOD","FEATURES","CORRELATION_METRIC","SVM_NORMALIZATION","MEASURE","UMAP","CLUSTERING","NB_PATIENTS_PER_CLUSTER","N_CLUSTERS","SILHOUETTE_AVG","SILHOUETTE_STD","CH","HS_AVG","HS_STD","PATIENT_DISTRIBUTION","MATCHING_PERCENTAGE","LOGRANK-PVAL_MAX","LOGRANK-STAT_MIN","WILCOXON-PVAL_MAX","WILCOXON-STAT_MIN"
"7","CF5_WSD_AHC_4","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","NO","AHC","183, 26, 158, 2",4,0.4195862642394893,0.20761279023732782,-1,0.15015460953870532,0.029840003751804654,0.6680991245889643,76.84452196729133,0.00001284,19.03385657979931,0.0000127,19.055555555555554
"7","CF5_WSD_SPEC_3","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","NO","SPEC","12, 137, 220",3,0.4628863478156629,0.19764654498890147,-1,0.14953746761521702,0.02486900833231742,0.7169173279976828,75.93362851648105,0.00003438,17.15900180431099,0.0000001208,28.008522267362334
"7","CF5_WSD_AHC_5","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","NO","AHC","158, 26, 169, 2, 14",5,0.3527634760474912,0.22450743743261758,-1,0.14146760772950204,0.025338323937854717,0.6587117781172871,77.17399406652056,0.00004031,16.856779996341178,0.00007435,15.69676369683507
"7","CF5_WSD_SPEC_4","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","NO","SPEC","5, 35, 121, 208",4,0.376762884925839,0.23387009836840567,-1,0.14483208507323247,0.026720727389468246,0.7000414039094884,77.06665474007484,0.0002377,13.507006236527264,0.0001515,14.352916934437292
"7","CF5_WSD_KMD_4","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","NO","KMD","132, 111, 86, 40",4,0.3544962564849031,0.18195824077112113,-1,0.1425946865896115,0.024274200053511642,0.9445297257672542,73.08317306975566,0.0004687,12.236293163950972,0.0001584,14.269584799332263
"7","CF5_WSD_UMAP_KMD_3","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","KMD","124, 128, 117",3,0.4554135799407959,0.19019335508346558,565.9169599303731,0.8699961693416508,0.023604731216266463,0.9993756322423566,70.90657006127287,0.0006932,11.507307966703621,0.000004892,20.879283582568114
"7","CF5_WSD_UMAP_KME_3","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","KME","137, 117, 115",3,0.4618794023990631,0.1840180903673172,569.8670488903372,0.8677142305034827,0.022703005955888096,0.9970820423144877,69.82870432488036,0.01311,6.154619755951021,0.0001851,13.976769810646926
"7","CF5_WSD_SPEC_5","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","NO","SPEC","4, 17, 38, 107, 203",5,0.3421139193260933,0.22580150491869228,-1,0.14480975264951834,0.027921229468604994,0.6913359498728193,78.03121785410796,0.01667,5.731287450793798,0.01093,6.476545842217484
"7","CF5_WSD_SPEC_6","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","NO","SPEC","4, 17, 33, 81, 92, 142",6,0.251725661885993,0.24673820416952316,-1,0.1493561447498922,0.027406066602390755,0.8111616676042804,69.37400301146444,0.01667,5.731287450793798,0.01093,6.476545842217484
"7","CF5_WSD_UMAP_SPEC_4","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","SPEC","100, 72, 144, 53",4,0.3974365293979645,0.23122012615203857,470.8284122340649,0.8685419787104556,0.021890908435443893,0.9511786068501689,70.93042324492748,0.02226,5.225206117752505,0.008493,6.92650270764137
"7","CF5_WSD_UMAP_AHC_4","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","AHC","133, 82, 75, 79",4,0.4377874433994293,0.19312773644924164,564.0395603432319,0.8709596659645578,0.021099675067271888,0.9780584092720365,68.22905019604335,0.03601,4.396831451106955,0.3033,1.0595455495141937
"7","CF5_WSD_AHC_6","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","NO","AHC","26, 85, 169, 2, 14, 73",6,0.27286802990277875,0.22151696375258423,-1,0.14538804425233084,0.029421821875251504,0.7566385561257097,73.77342457176081,0.04147,4.156675098112369,0.02026,5.3897266617946435
"7","CF5_WSD_UMAP_AHC_5","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","AHC","82, 79, 75, 96, 37",5,0.4169408977031708,0.1932920217514038,542.409474967601,0.869104425029191,0.021632241328127178,0.9748620609848114,64.04728893659527,0.04855,3.8908111087610826,0.3033,1.0595455495141937
"7","CF5_WSD_UMAP_KME_4","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","KME","78, 118, 77, 96",4,0.43997061252593994,0.17777132987976074,580.4599972319113,0.8674684724231574,0.02041376252808511,0.9885186973409147,68.1545089971227,0.197,1.6643903566409786,0.3859,0.7517983226309206
"7","CF5_WSD_KMD_5","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","NO","KMD","52, 73, 56, 88, 100",5,0.28906026091396264,0.22577949559316077,-1,0.14324924833768424,0.029654752487366185,0.9807888061386928,66.97228558224131,0.2383,1.390424519278895,0.0427,4.107411361379527
"7","CF5_WSD_UMAP_KME_6","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","KME","41, 31, 75, 87, 85, 50",6,0.4431295096874237,0.19134320318698883,578.9639724964255,0.8654198523992295,0.02267723510493795,0.9631594616651497,63.3808906182447,0.2837,1.149099901425295,0.9596,0.0025690476756703258
"7","CF5_WSD_KMD_6","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","NO","KMD","77, 50, 21, 65, 80, 76",6,0.24255326155832324,0.17144215239323815,-1,0.14869595788701173,0.027334232738820078,0.9620099713619003,65.97939681261833,0.3366,0.92315169226811,0.6014,0.2728308712139541
"7","CF5_WSD_UMAP_KMD_4","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","KMD","75, 115, 75, 104",4,0.4387965500354767,0.17539648711681366,577.8337004515797,0.8670354945317513,0.024898579222665463,0.9867738822718526,68.60324701462498,0.4236,0.6402558633893021,0.8749,0.024770412522439732
"7","CF5_WSD_UMAP_AHC_6","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","AHC","79, 96, 75, 68, 37, 14",6,0.4189532399177551,0.2318582832813263,515.5646529873987,0.8697246461000431,0.022403114954052825,0.9323491466454736,62.64591439688716,0.4535,0.561971170914491,0.4587,0.5490732204054831
"7","CF5_WSD_UMAP_SPEC_6","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","SPEC","77, 37, 72, 66, 64, 53",6,0.40943366289138794,0.2203502058982849,498.04690365614067,0.8673557962770637,0.02023793676048549,0.986110116250703,62.51472188678683,0.6985,0.15003084501822667,0.7514,0.10032178168912995
"7","CF5_WSD_UMAP_AHC_3","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","AHC","133, 152, 84",3,0.44805800914764404,0.22088225185871124,513.4921006336072,0.8701447850537528,0.0211440568839602,0.9740030319228413,67.89063315294364,0.74,0.11016318747102354,0.04694,3.947631161305163
"7","CF5_WSD_UMAP_KMD_6","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","KMD","54, 43, 39, 87, 52, 94",6,0.4171645939350128,0.24681910872459412,540.1796143969947,0.873301629172659,0.020249561496276353,0.967996636827684,64.68536159935596,0.807,0.059703837676101365,0.3888,0.7427070754731873
"7","CF5_WSD_UMAP_SPEC_5","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","SPEC","92, 76, 75, 60, 66",5,0.3416529595851898,0.2669745087623596,338.615329142945,0.8665350505466851,0.02597181924583506,0.9933852140507144,63.61494998285553,0.9107,0.012569087230358331,0.5583,0.3426471361854352
"7","CF5_WSD_UMAP_KMD_5","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","KMD","75, 50, 69, 101, 74",5,0.43471789360046387,0.20287685096263885,596.7371091973032,0.8681439512482659,0.023475762836295176,0.9848577397362881,64.3991233955007,0.9443,0.004875837819025038,0.8682,0.02752522358669049
"7","CF5_WSD_UMAP_KME_5","MANUAL","None","MIN_MAX","SNORKEL_SVM_LINEAR","YES","KME","82, 99, 60, 49, 79",5,0.4377099871635437,0.21386194229125977,610.322932264853,0.8695719672059774,0.018976521969164963,0.9821299355358519,65.42630111662716,0.9771,0.0008227710613104719,0.5727,0.31822549427659236
